item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0424	N4	n4_vocab_image	424	科学	かがこ	khoa hec				source_image:33.jpg;side:R;y:1046	ocr_ready
N4-VOCAB-0425	N4	n4_vocab_image	425	おいわい	おいわい	mửng; quà mÙng				source_image:33.jpg;side:L;y:1061	ocr_ready
N4-VOCAB-0426	N4	n4_vocab_image	426	おうふく	おうふく	khứhôt hal chiêu				source_image:33.jpg;side:L;y:1088	ocr_ready
N4-VOCAB-0427	N4	n4_vocab_image	427	かかり	かかり	nguoi nguời phụ trách, chịu trách nhiệm				source_image:33.jpg;side:R;y:1088	ocr_ready
N4-VOCAB-0429	N4	n4_vocab_image	429	かじ	かじ	hinh				source_image:34.jpg;side:L;y:179	ocr_ready
N4-VOCAB-0431	N4	n4_vocab_image	431	かたち	かたち	trtởng nhóm				source_image:34.jpg;side:L;y:222	ocr_ready
N4-VOCAB-0432	N4	n4_vocab_image	432	課長	かちょう	tưthể, hlnh thứcr				source_image:34.jpg;side:L;y:247	ocr_ready
N4-VOCAB-0433	N4	n4_vocab_image	433	くうこう	くうこう	Cây cỏ				source_image:34.jpg;side:R;y:247	ocr_ready
N4-VOCAB-0434	N4	n4_vocab_image	434	くさ	くさ	Cây cỏ				source_image:34.jpg;side:R;y:268	ocr_ready
N4-VOCAB-0435	N4	n4_vocab_image	435	かっこう	かっこう	phong thái				source_image:34.jpg;side:L;y:282	ocr_ready
N4-VOCAB-0436	N4	n4_vocab_image	436	くすり	くすり	thuỐc				source_image:34.jpg;side:R;y:301	ocr_ready
N4-VOCAB-0438	N4	n4_vocab_image	438	かねもち (お) 金持ち	かねもち (お) 金持ち	người giàu; đạỉ gia				source_image:34.jpg;side:L;y:339	ocr_ready
N4-VOCAB-0439	N4	n4_vocab_image	439	くび	くび	cổ				source_image:34.jpg;side:R;y:339	ocr_ready
N4-VOCAB-0440	N4	n4_vocab_image	440	彼女	かのじょ	cô ấy; bạn gái				source_image:34.jpg;side:L;y:379	ocr_ready
N4-VOCAB-0441	N4	n4_vocab_image	441	雲	くも	đám mây				source_image:34.jpg;side:R;y:379	ocr_ready
N4-VOCAB-0442	N4	n4_vocab_image	442	かべ	かべ	bức tường				source_image:34.jpg;side:L;y:427	ocr_ready
