item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-2073	N4	n4_vocab_jlpt	2073	出発	しゅっぱつ	Xuất phát	XUẤT PHÁT			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:1	ocr_ready
N4-VOCAB-2074	N4	n4_vocab_jlpt	2074	答え	こたえ	Câu trả lời	ĐÁP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:2	ocr_ready
N4-VOCAB-2075	N4	n4_vocab_jlpt	2075	心	こころ	Trái tim	TÂM			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:3	ocr_ready
N4-VOCAB-2076	N4	n4_vocab_jlpt	2076	最後	さいご	Cuối cùng	TỐI HẬU			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:4	ocr_ready
N4-VOCAB-2077	N4	n4_vocab_jlpt	2077	遠い	とおい	Xa	VIỄN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:5	ocr_ready
N4-VOCAB-2078	N4	n4_vocab_jlpt	2078	冬	ふゆ	Mùa đông	ĐÔNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:6	ocr_ready
N4-VOCAB-2079	N4	n4_vocab_jlpt	2079	予習	よしゅう	Soạn bài	DƯ TẬP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:1;item:7	ocr_ready
N4-VOCAB-2080	N4	n4_vocab_jlpt	2080	映画	えいが	Phim	ÁNH HỌA			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:2;item:1	ocr_ready
N4-VOCAB-2081	N4	n4_vocab_jlpt	2081	作る	つくる	Tạo ra, làm	TÁC			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:2;item:2	ocr_ready
N4-VOCAB-2082	N4	n4_vocab_jlpt	2082	運動	うんどう	Vận động	VẬN ĐỘNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:2;item:3	ocr_ready
N4-VOCAB-2083	N4	n4_vocab_jlpt	2083	船	ふね	Thuyền	THUYỀN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:8;question:2;item:4	ocr_ready
N4-VOCAB-2084	N4	n4_vocab_jlpt	2084	以上	いじょう	Trên	DĨ THƯỢNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:1	ocr_ready
N4-VOCAB-2085	N4	n4_vocab_jlpt	2085	近い	ちかい	Gần	CẬN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:2	ocr_ready
N4-VOCAB-2086	N4	n4_vocab_jlpt	2086	都合	つごう	Thuận tiện (thời gian)	ĐÔ HỢP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:3	ocr_ready
N4-VOCAB-2087	N4	n4_vocab_jlpt	2087	引く	ひく	Kéo	DẪN			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:4	ocr_ready
N4-VOCAB-2088	N4	n4_vocab_jlpt	2088	女性	じょせい	Nữ giới	NỮ TÍNH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:5	ocr_ready
N4-VOCAB-2089	N4	n4_vocab_jlpt	2089	習う	ならう	Học tập	TẬP			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:6	ocr_ready
N4-VOCAB-2090	N4	n4_vocab_jlpt	2090	お姉さん	おねえさん	Chị gái	TỶ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:1;item:7	ocr_ready
N4-VOCAB-2091	N4	n4_vocab_jlpt	2091	夜	よる	Buổi tối	DẠ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:2;item:1	ocr_ready
N4-VOCAB-2092	N4	n4_vocab_jlpt	2092	白い	しろい	Trắng	BẠCH			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:2;item:2	ocr_ready
N4-VOCAB-2093	N4	n4_vocab_jlpt	2093	食堂	しょくどう	Nhà ăn	THỰC ĐƯỜNG			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:2;item:3	ocr_ready
N4-VOCAB-2094	N4	n4_vocab_jlpt	2094	閉める	しめる	Đóng	BẾ			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:2;item:4	ocr_ready
N4-VOCAB-2095	N4	n4_vocab_jlpt	2095	親切	しんせつ	Tốt bụng	THÂN THIẾT			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:9;question:2;item:5	ocr_ready
N4-VOCAB-2096	N4	n4_vocab_jlpt	2096	楽しい	たのしい	Vui	LẠC/NHẠC			source_pdf:TỔNG HỢP KANJI N4 ĐÃ XUẤT HIỆN TẠI JLPT. NEW - VDJ.pdf;page:10;question:1;item:1	ocr_ready
