item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0376	N4	n4_vocab_image_32	376	消しゴム	けしゴム	cục tẩy	TIÊU			Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0377	N4	n4_vocab_image_32	377	シャープペンシル	シャープペンシル	bút chì kim				Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0378	N4	n4_vocab_image_32	378	宿題	しゅくだい	bài tập về nhà	TÚC ĐỀ			Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0379	N4	n4_vocab_image_32	379	ノート	ノート	vở viết, sổ ghi chú				Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0380	N4	n4_vocab_image_32	380	付せん	ふせん	giấy nhớ, giấy note	PHÓ			Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0381	N4	n4_vocab_image_32	381	筆箱	ふでばこ	hộp bút	BÚT TƯƠNG			Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0382	N4	n4_vocab_image_32	382	ボールペン	ボールペン	bút bi				Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0383	N4	n4_vocab_image_32	383	ホッチキス	ホッチキス	dập ghim				Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0384	N4	n4_vocab_image_32	384	レポート	レポート	bản báo cáo				Chủ đề học tập;source_image:32.jpg	manual_reviewed
N4-VOCAB-0385	N4	n4_vocab_image_33	385	間	あいだ	ở giữa	GIAN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0386	N4	n4_vocab_image_33	386	赤ちゃん	あかちゃん	em bé, trẻ sơ sinh	XÍCH			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0387	N4	n4_vocab_image_33	387	赤ん坊	あかんぼう	em bé, trẻ sơ sinh	XÍCH PHƯỜNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0388	N4	n4_vocab_image_33	388	秋	あき	mùa thu	THU			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0389	N4	n4_vocab_image_33	389	味	あじ	mùi vị, hương vị	VỊ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0390	N4	n4_vocab_image_33	390	遊び	あそび	việc vui chơi	DU			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0391	N4	n4_vocab_image_33	391	以下	いか	ít hơn, dưới	DĨ HẠ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0392	N4	n4_vocab_image_33	392	以外	いがい	ngoài, ngoài ra	DĨ NGOẠI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0393	N4	n4_vocab_image_33	393	医学	いがく	y khoa, y học	Y HỌC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0394	N4	n4_vocab_image_33	394	意見	いけん	ý kiến	Ý KIẾN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0395	N4	n4_vocab_image_33	395	石	いし	đá, hòn đá	THẠCH			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0396	N4	n4_vocab_image_33	396	医者	いしゃ	bác sĩ	Y GIẢ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0397	N4	n4_vocab_image_33	397	以上	いじょう	trên~, từ~ trở lên	DĨ THƯỢNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0398	N4	n4_vocab_image_33	398	一度	いちど	một lần	NHẤT ĐỘ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0399	N4	n4_vocab_image_33	399	糸	いと	sợi chỉ	MỊCH			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0400	N4	n4_vocab_image_33	400	以内	いない	trong phạm vi, trong vòng...	DĨ NỘI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0401	N4	n4_vocab_image_33	401	田舎	いなか	quê, nông thôn	ĐIỀN XÁ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0402	N4	n4_vocab_image_33	402	意味	いみ	ý nghĩa	Ý VỊ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0403	N4	n4_vocab_image_33	403	受付	うけつけ	lễ tân	THỤ PHÓ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0404	N4	n4_vocab_image_33	404	うそ	うそ	lời nói dối				Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0405	N4	n4_vocab_image_33	405	内	うち	bên trong	NỘI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0406	N4	n4_vocab_image_33	406	腕	うで	cánh tay	OẢN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0407	N4	n4_vocab_image_33	407	裏	うら	mặt sau, đằng sau	LÝ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0408	N4	n4_vocab_image_33	408	売り場	うりば	quầy bán hàng, khu bán hàng	MẠI TRƯỜNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0409	N4	n4_vocab_image_33	409	上着	うわぎ	áo khoác	THƯỢNG TRƯỚC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0410	N4	n4_vocab_image_33	410	運転手	うんてんしゅ	tài xế, người lái xe	VẬN CHUYỂN THỦ			Danh từ;source_image:33.jpg	manual_reviewed
