item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0593	N4	n4_vocab_image_36	593	都合	つごう	tình huống, hoàn cảnh (có tiện hay không)	ĐÔ HỢP			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0594	N4	n4_vocab_image_36	594	妻	つま	vợ mình	THÊ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0595	N4	n4_vocab_image_36	595	手袋	てぶくろ	găng tay	THỦ ĐẠI			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0596	N4	n4_vocab_image_36	596	寺	(お) てら	chùa, ngôi chùa	TỰ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0597	N4	n4_vocab_image_36	597	点	てん	điểm	ĐIỂM			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0598	N4	n4_vocab_image_36	598	店員	てんいん	nhân viên cửa hàng	ĐIẾM VIÊN			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0599	N4	n4_vocab_image_36	599	天気予報	てんきよほう	dự báo thời tiết	THIÊN KHÍ DỰ BÁO			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0600	N4	n4_vocab_image_36	600	電灯	でんとう	đèn điện	ĐIỆN ĐĂNG			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0601	N4	n4_vocab_image_36	601	電報	でんぽう	điện báo	ĐIỆN BÁO			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0602	N4	n4_vocab_image_36	602	展覧会	てんらんかい	triển lãm	TRIỂN LÃM HỘI			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0603	N4	n4_vocab_image_36	603	道具	どうぐ	đạo cụ, dụng cụ	ĐẠO CỤ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0604	N4	n4_vocab_image_36	604	動物園	どうぶつえん	sở thú, vườn bách thú	ĐỘNG VẬT VIÊN			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0605	N4	n4_vocab_image_36	605	通り	とおり	con đường, lối đi	THÔNG			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0606	N4	n4_vocab_image_36	606	都会	とかい	thành thị, thành phố	ĐÔ HỘI			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0607	N4	n4_vocab_image_36	607	独身	どくしん	độc thân	ĐỘC THÂN			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0608	N4	n4_vocab_image_36	608	床屋	とこや	tiệm cắt tóc	SÀNG ỐC			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0609	N4	n4_vocab_image_36	609	都市	とし	đô thị, thành phố	ĐÔ THỊ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0610	N4	n4_vocab_image_36	610	途中	とちゅう	giữa chừng	ĐỒ TRUNG			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0611	N4	n4_vocab_image_36	611	特急	とっきゅう	tàu tốc hành đặc biệt	ĐẶC CẤP			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0612	N4	n4_vocab_image_36	612	泥棒	どろぼう	kẻ trộm, kẻ cắp	NÊ BỔNG			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0613	N4	n4_vocab_image_36	613	におい	におい	mùi				Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0614	N4	n4_vocab_image_36	614	日記	にっき	nhật ký	NHẬT KÝ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0615	N4	n4_vocab_image_36	615	入学	にゅうがく	nhập học	NHẬP HỌC			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0616	N4	n4_vocab_image_36	616	人形	にんぎょう	búp bê	NHÂN HÌNH			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0617	N4	n4_vocab_image_36	617	値段	ねだん	giá cả	TRỊ ĐOẠN			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0618	N4	n4_vocab_image_36	618	熱	ねつ	sốt	NHIỆT			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0619	N4	n4_vocab_image_36	619	喉	のど	cổ họng	HẦU			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0620	N4	n4_vocab_image_36	620	乗り物	のりもの	xe cộ, phương tiện	THỪA VẬT			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0621	N4	n4_vocab_image_36	621	葉	は	chiếc lá	DIỆP			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0622	N4	n4_vocab_image_36	622	場合	ばあい	trường hợp	TRƯỜNG HỢP			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0623	N4	n4_vocab_image_36	623	倍	ばい	gấp đôi, gấp (~ lần)	BỘI			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0624	N4	n4_vocab_image_36	624	歯医者	はいしゃ	nha sĩ	XỈ Y GIẢ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0625	N4	n4_vocab_image_36	625	場所	ばしょ	địa điểm, vị trí	TRƯỜNG SỞ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0626	N4	n4_vocab_image_36	626	花見	はなみ	việc ngắm hoa anh đào	HOA KIẾN			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0627	N4	n4_vocab_image_36	627	林	はやし	rừng, khu rừng	LÂM			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0628	N4	n4_vocab_image_36	628	番組	ばんぐみ	chương trình	PHIÊN TỔ			Danh từ;source_image:36.jpg	manual_reviewed
N4-VOCAB-0629	N4	n4_vocab_image_36	629	パン屋	パンや	tiệm bánh mỳ	ỐC			Danh từ;source_image:36.jpg	manual_reviewed
