item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0405	N4	n4_vocab_image_33	405	内	うち	bên trong	NỘI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0406	N4	n4_vocab_image_33	406	腕	うで	cánh tay	OẢN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0407	N4	n4_vocab_image_33	407	裏	うら	mặt sau, đằng sau	LÝ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0408	N4	n4_vocab_image_33	408	売り場	うりば	quầy bán hàng, khu bán hàng	MẠI TRƯỜNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0409	N4	n4_vocab_image_33	409	上着	うわぎ	áo khoác	THƯỢNG TRƯỚC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0410	N4	n4_vocab_image_33	410	運転手	うんてんしゅ	tài xế, người lái xe	VẬN CHUYỂN THỦ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0411	N4	n4_vocab_image_33	411	お祝い	おいわい	lời chúc mừng, sự chúc mừng, quà mừng	CHÚC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0412	N4	n4_vocab_image_33	412	往復	おうふく	khứ hồi, hai chiều	VÃNG PHỤC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0413	N4	n4_vocab_image_33	413	屋上	おくじょう	sân thượng	ỐC THƯỢNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0414	N4	n4_vocab_image_33	414	贈り物	おくりもの	món quà	TẶNG VẬT			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0415	N4	n4_vocab_image_33	415	お子さん	おこさん	con (cách nói lịch sự về con của người khác)	TỬ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0416	N4	n4_vocab_image_33	416	押し入れ	おしいれ	tủ đựng đồ, tủ âm tường kiểu Nhật	ÁP NHẬP			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0417	N4	n4_vocab_image_33	417	お辞儀	おじぎ	hành động cúi chào của người Nhật	TỪ NGHI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0418	N4	n4_vocab_image_33	418	お宅	おたく	nhà (người khác)	TRẠCH			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0419	N4	n4_vocab_image_33	419	夫	おっと	chồng mình	PHU			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0420	N4	n4_vocab_image_33	420	お釣り	おつり	tiền thừa	ĐIẾU			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0421	N4	n4_vocab_image_33	421	音	おと	âm thanh, tiếng động	ÂM			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0422	N4	n4_vocab_image_33	422	踊り	おどり	nhảy múa	DŨNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0423	N4	n4_vocab_image_33	423	お祭り	おまつり	lễ hội	TẾ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0424	N4	n4_vocab_image_33	424	お見舞い	おみまい	việc đi thăm người ốm	KIẾN VŨ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0425	N4	n4_vocab_image_33	425	お土産	おみやげ	quà lưu niệm (khi đi đâu xa về)	THỔ SẢN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0426	N4	n4_vocab_image_33	426	思い出	おもいで	kỷ niệm	TƯ XUẤT			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0427	N4	n4_vocab_image_33	427	おもちゃ	おもちゃ	đồ chơi				Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0428	N4	n4_vocab_image_33	428	表	おもて	mặt trước	BIỂU			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0429	N4	n4_vocab_image_33	429	親	おや	bố mẹ	THÂN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0430	N4	n4_vocab_image_33	430	お礼	おれい	lời cảm ơn, lòng biết ơn	LỄ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0431	N4	n4_vocab_image_33	431	終わり	おわり	kết thúc	CHUNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0432	N4	n4_vocab_image_33	432	海岸	かいがん	bờ biển	HẢI NGẠN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0433	N4	n4_vocab_image_33	433	会議	かいぎ	cuộc họp	HỘI NGHỊ			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0434	N4	n4_vocab_image_33	434	会議室	かいぎしつ	phòng họp	HỘI NGHỊ THẤT			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0435	N4	n4_vocab_image_33	435	会場	かいじょう	hội trường	HỘI TRƯỜNG			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0436	N4	n4_vocab_image_33	436	会話	かいわ	cuộc hội thoại	HỘI THOẠI			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0437	N4	n4_vocab_image_33	437	帰り	かえり	sự trở về	QUY			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0438	N4	n4_vocab_image_33	438	顔	かお	gương mặt, khuôn mặt	NHAN			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0439	N4	n4_vocab_image_33	439	科学	かがく	khoa học	KHOA HỌC			Danh từ;source_image:33.jpg	manual_reviewed
N4-VOCAB-0440	N4	n4_vocab_image_33	440	係り	かかり	người phụ trách, người chịu trách nhiệm	HỆ			Danh từ;source_image:33.jpg	manual_reviewed
