item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0329	N4	n4_vocab_image_32	329	いす	いす	cái ghế				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0330	N4	n4_vocab_image_32	330	カーテン	カーテン	rèm cửa				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0331	N4	n4_vocab_image_32	331	カーペット	カーペット	thảm				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0332	N4	n4_vocab_image_32	332	下駄箱	げたばこ	tủ giày, kệ giày	HẠ ĐÀ TƯƠNG			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0333	N4	n4_vocab_image_32	333	ソファ	ソファ	ghế sô-pha				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0334	N4	n4_vocab_image_32	334	たんす	たんす	tủ (loại toàn ngăn kéo)				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0335	N4	n4_vocab_image_32	335	机	つくえ	cái bàn	CƠ			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0336	N4	n4_vocab_image_32	336	テーブル	テーブル	cái bàn				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0337	N4	n4_vocab_image_32	337	引き出し	ひきだし	ngăn kéo	DẪN XUẤT			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0338	N4	n4_vocab_image_32	338	ベッド	ベッド	giường				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0339	N4	n4_vocab_image_32	339	本棚	ほんだな	giá sách, kệ sách	BẢN BẰNG			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	manual_reviewed
N4-VOCAB-0340	N4	n4_vocab_image_32	340	おたま	おたま	cái muôi				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0341	N4	n4_vocab_image_32	341	皿	さら	cái đĩa	MÃNH			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0342	N4	n4_vocab_image_32	342	ざる	ざる	cái rá				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0343	N4	n4_vocab_image_32	343	しゃもじ	しゃもじ	muôi cơm				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0344	N4	n4_vocab_image_32	344	食器	しょっき	đồ bếp (bát, đĩa, thìa, đũa...)	THỰC KHÍ			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0345	N4	n4_vocab_image_32	345	スプーン	スプーン	chiếc thìa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0346	N4	n4_vocab_image_32	346	タッパー	タッパー	hộp kín có nắp, hộp nhựa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0347	N4	n4_vocab_image_32	347	茶碗	ちゃわん	bát ăn cơm	TRÀ OẢN			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0348	N4	n4_vocab_image_32	348	ナイフ	ナイフ	con dao				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0349	N4	n4_vocab_image_32	349	鍋	なべ	cái nồi	OA			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0350	N4	n4_vocab_image_32	350	はし	はし	đũa ăn				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0351	N4	n4_vocab_image_32	351	フォーク	フォーク	cái dĩa				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0352	N4	n4_vocab_image_32	352	ふた	ふた	cái nắp, cái vung				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0353	N4	n4_vocab_image_32	353	フライパン	フライパン	chảo rán				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0354	N4	n4_vocab_image_32	354	包丁	ほうちょう	con dao	BAO ĐINH			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0355	N4	n4_vocab_image_32	355	まな板	まないた	cái thớt	BẢN			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0356	N4	n4_vocab_image_32	356	やかん	やかん	ấm đun nước				Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0357	N4	n4_vocab_image_32	357	容器	ようき	đồ đựng, bình chứa	DUNG KHÍ			Đồ dùng trong nhà - Đồ nhà bếp;source_image:32.jpg	manual_reviewed
N4-VOCAB-0358	N4	n4_vocab_image_32	358	かがみ	かがみ	chiếc gương				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0359	N4	n4_vocab_image_32	359	くし	くし	lược chải đầu				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0360	N4	n4_vocab_image_32	360	化粧品	けしょうひん	đồ trang điểm, mỹ phẩm	HOÁ TRANG PHẨM			Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0361	N4	n4_vocab_image_32	361	香水	こうすい	nước hoa	HƯƠNG THUỶ			Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0362	N4	n4_vocab_image_32	362	コンディショナー	コンディショナー	dầu xả				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0363	N4	n4_vocab_image_32	363	シェーバー	シェーバー	dao cạo râu, máy cạo râu				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0364	N4	n4_vocab_image_32	364	バスタオル	バスタオル	khăn tắm				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0365	N4	n4_vocab_image_32	365	シャンプー	シャンプー	dầu gội đầu				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0366	N4	n4_vocab_image_32	366	せっけん	せっけん	xà phòng, xà bông				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0367	N4	n4_vocab_image_32	367	タオル	タオル	khăn				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0368	N4	n4_vocab_image_32	368	歯ブラシ	はブラシ	bàn chải đánh răng	XỈ			Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0369	N4	n4_vocab_image_32	369	歯磨き粉	はみがきこ	kem đánh răng	XỈ MA PHẤN			Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0370	N4	n4_vocab_image_32	370	ヘアブラシ	ヘアブラシ	lược chải đầu				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0371	N4	n4_vocab_image_32	371	ボディソープ	ボディソープ	xà phòng tắm				Đồ dùng cá nhân;source_image:32.jpg	manual_reviewed
N4-VOCAB-0372	N4	n4_vocab_image_32	372	鉛筆	えんぴつ	bút chì	DUYÊN BÚT			Chủ đề học tập;source_image:32.jpg	manual_reviewed
