item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0301	N4	n4_vocab_topic_image	301	寂しい	さびしい	cô đơn	TỊCH			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0302	N4	n4_vocab_topic_image	302	幸せ	しあわせ	hạnh phúc	HẠNH			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0303	N4	n4_vocab_topic_image	303	好き	すき	thích, quý	HẢO			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0304	N4	n4_vocab_topic_image	304	恥ずかしい	はずかしい	xấu hổ	SỈ			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0305	N4	n4_vocab_topic_image	305	懐かしい	なつかしい	hoài niệm	HOÀI			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0306	N4	n4_vocab_topic_image	306	羨ましい	うらやましい	ghen tị	TIỆN			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0307	N4	n4_vocab_topic_image	307	驚く	おどろく	ngạc nhiên	KINH			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0308	N4	n4_vocab_topic_image	308	びっくり	びっくり	ngạc nhiên				Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0309	N4	n4_vocab_topic_image	309	がっかり	がっかり	thất vọng				Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0310	N4	n4_vocab_topic_image	310	怖い	こわい	sợ hãi	BỐ			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0311	N4	n4_vocab_topic_image	311	安心	あんしん	yên tâm	AN TÂM			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0312	N4	n4_vocab_topic_image	312	不安	ふあん	bất an, lo lắng	BẤT AN			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0313	N4	n4_vocab_topic_image	313	嫌	いや	ghét	HIỀM			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0314	N4	n4_vocab_topic_image	314	怒る	おこる	tức giận	NỘ			Tâm trạng, cảm xúc;source_image:31.jpg	ready
N4-VOCAB-0315	N4	n4_vocab_topic_image	315	アイロン	アイロン	bàn là				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0316	N4	n4_vocab_topic_image	316	エアコン	エアコン	máy điều hoà				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0317	N4	n4_vocab_topic_image	317	コンセント	コンセント	ổ cắm, ổ điện				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0318	N4	n4_vocab_topic_image	318	炊飯器	すいはんき	nồi cơm điện	XÚY PHẠN KHÍ			Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0319	N4	n4_vocab_topic_image	319	スピーカー	スピーカー	cái loa				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0320	N4	n4_vocab_topic_image	320	洗濯機	せんたくき	máy giặt	TẨY TRẠC CƠ			Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0321	N4	n4_vocab_topic_image	321	扇風機	せんぷうき	quạt điện	PHIẾN PHONG CƠ			Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0322	N4	n4_vocab_topic_image	322	テレビ	テレビ	ti-vi				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0323	N4	n4_vocab_topic_image	323	電子レンジ	でんしレンジ	lò vi sóng	ĐIỆN TỬ			Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0324	N4	n4_vocab_topic_image	324	掃除機	そうじき	máy hút bụi	TẢO TRỪ CƠ			Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0325	N4	n4_vocab_topic_image	325	ドライヤー	ドライヤー	máy sấy				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0326	N4	n4_vocab_topic_image	326	パソコン	パソコン	máy tính cá nhân, laptop				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0327	N4	n4_vocab_topic_image	327	ラジオ	ラジオ	radio				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0328	N4	n4_vocab_topic_image	328	リモコン	リモコン	điều khiển từ xa				Đồ dùng trong nhà - Thiết bị điện tử;source_image:31.jpg	ready
N4-VOCAB-0329	N4	n4_vocab_topic_image	329	いす	いす	cái ghế				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0330	N4	n4_vocab_topic_image	330	カーテン	カーテン	rèm cửa				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0331	N4	n4_vocab_topic_image	331	カーペット	カーペット	thảm				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0332	N4	n4_vocab_topic_image	332	下駄箱	げたばこ	tủ giày, kệ giày	HẠ ĐÀ TƯƠNG			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0333	N4	n4_vocab_topic_image	333	ソファ	ソファ	ghế sô-pha				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0334	N4	n4_vocab_topic_image	334	たんす	たんす	tủ (loại toàn ngăn kéo)				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0335	N4	n4_vocab_topic_image	335	机	つくえ	cái bàn	CƠ			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0336	N4	n4_vocab_topic_image	336	テーブル	テーブル	cái bàn				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0337	N4	n4_vocab_topic_image	337	引き出し	ひきだし	ngăn kéo	DẪN XUẤT			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0338	N4	n4_vocab_topic_image	338	ベッド	ベッド	giường				Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
N4-VOCAB-0339	N4	n4_vocab_topic_image	339	本棚	ほんだな	giá sách, kệ sách	BẢN BẰNG			Đồ dùng trong nhà - Đồ nội thất;source_image:32.jpg	ready
